,Name,Type,Level_x,Rarity,Damage,Health,Energy,Sanity,Timestamp,Level_y,Health_z_0,Health_z_1,Health_z_2,Health_z_3,Health_z_4,Health_z_5,Energy_z_0,Energy_z_1,Energy_z_2,Energy_z_3,Energy_z_4,Energy_z_5,Sanity_z_0,Sanity_z_1,Sanity_z_2,Sanity_z_3,Sanity_z_4,Sanity_z_5
143,Balor,Demonic,3,Rank 1,3d4,11.03,12.86,13.8,2023-05-05 10:18:35,3,8.546828437148609,1.0107520771512968,4.658809383109879,6.00844815985066,7.076483308795308,7.365053834105084,12.402697427384107,0.8851458006380634,3.428616809037942,5.265837384881432,6.534470721941817,7.257359650177589,13.534131771035955,1.866146888631796,2.6630840404404927,4.934254455384994,6.3705854336652665,7.026899393760559
144,Emerald Archfey,Fey,9,Rank 2,9d6+3,55.28,55.75,51.12,2023-05-05 10:18:35,9,63.34508233337976,20.090000048945353,0.8555632726514562,7.745663317864536,12.951792329012815,15.55008562811454,68.25099531833091,20.327476235583447,1.1673306256452136,7.681315754427581,13.05750421391524,16.38708045470091,57.46800567393728,15.675633864507079,1.8261147705877685,10.100709120435166,15.289405040796641,18.004055744013538
145,Dracolich,Undead,10,Rank 1,10d4+4,39.86,39.38,38.82,2023-05-05 10:18:35,10,33.74552937609769,0.1458817430940021,13.461753368125244,18.595151051380533,22.4343545698972,23.637781908897935,35.038524219053066,0.6381283679018575,13.754490000459601,19.20092590429836,23.11082935613261,25.2847162920189,32.65543076037137,1.2233629603252878,13.429552375364201,19.920842987524907,24.058791162446976,25.69566183718388
146,Hook Horror,Demonic,3,Rank 0,3d2+1,6.5,6.5,5.99,2023-05-05 10:18:35,3,0.8495853317245139,5.731068478692916,7.68670127772792,8.107004070731422,8.766334093657868,8.701204970208249,0.9039866929580254,5.6608161668713395,7.671029825668546,8.272186197075857,8.959163475241114,9.252035854807213,0.017351450988507263,6.230857111487272,7.615152220402458,8.71234536681213,9.441836806315003,9.49897526156551
147,Diamond Faerie,Fey,12,Rank 1,12d4+2,48.04,48.55,47.6,2023-05-05 10:18:35,12,40.84806274931462,0.04168049802685669,16.015075009944432,22.2178237275588,26.843634101260434,28.30398742173504,44.38574662423904,0.566081616687131,15.642230383645863,22.42944200292854,27.239669374722453,29.935824486147403,40.94942433287802,0.41469930858484194,15.471250139701914,23.413521141238597,28.47101144428181,30.51320277290621
148,Zombie Archer,Undead,16,Rank 2,16d6,93.07,94.07,96.9,2023-05-05 10:18:35,16,103.76835241683212,30.291301941018734,1.9584378038037267,16.181580125179924,24.9672655697243,29.180007040769564,112.22090806380925,30.949225843240207,1.2873989185687258,16.038587295244792,25.13521906053816,30.713622754619333,112.61091691541455,34.109018131103376,0.5706608658086807,15.044638584556205,24.813823510140637,30.10171767327158
149,Balor,Demonic,1,Rank 0,1d2,2.65,1.92,1.22,2023-05-05 10:18:35,1,1.1044609312418678,1.4067168084064432,2.239169502642481,2.4784269587664634,2.741810876101503,2.757839541404987,0.1446378708732842,2.140817750380434,2.7215479729328407,2.873993833041212,3.0804272714871574,3.161373607337515,1.3534131771035955,2.882160194664662,3.030843265072752,3.279827961520614,3.452700006640805,3.4121610569702168
150,Faerie Dragon,Dragon,6,Rank 1,6d4+5,24.28,23.97,23.29,2023-05-05 10:18:35,6,20.865815747154063,0.2917634861880042,7.833751215214888,10.988464946157105,13.324827822359957,14.075305124689411,21.641441429415124,0.030877179092026658,8.024564243721096,11.358893389470449,13.736113192039888,15.063568884962386,19.589788166025116,0.7360912727380979,8.058999560475874,11.95347329338855,14.436061189497034,15.418030156309767
151,Dust Elemental,Elemental,13,Rank 3,13d8,107.8,101.98,103.66,2023-05-05 10:18:35,13,138.99216027013046,58.14429474746631,19.918582441416696,1.7603780267873932,8.281387952306583,14.216884053018225,137.36981786190154,51.441380367314466,15.995764801698414,0.9548466353196113,10.682372790478977,16.94220260598934,134.7513683767503,53.55841570373252,16.27017535183406,0.1644751485128348,10.358100019922416,16.567023165289534
152,Kobold Guard,Devilkin,1,Rank 0,1d2+2,2.37,1.29,1.02,2023-05-05 10:18:35,1,0.6286931454761404,1.698480294594446,2.426323968534987,2.608139023898166,2.846260814238703,2.8404272495967944,1.283661104000396,2.789238511312969,3.1417869981651174,3.1717925361359427,3.320609100823409,3.35895945779611,1.7004421968737482,3.0895098489570834,3.157656790808014,3.376578048881104,3.5313492095255614,3.475466456914006
153,Gold Demon,Demonic,12,Rank 0,12d2+4,23.2,23.88,24.28,2023-05-05 10:18:35,12,1.3593365307592233,25.841908776651696,32.61834976983673,33.72513693424271,36.10983575600347,35.63069696275107,0.2169568063099279,24.82525198998849,32.098256974884386,34.09086105903491,36.64488481873089,37.673035487438725,0.48584062767821573,24.591668999081215,30.257707240433415,34.694581327471745,37.641508500644406,37.89461240635198
154,Faerie Dragon,Dragon,12,Rank 1,12d4+2,49.39,49.23,48.65,2023-05-05 10:18:35,12,43.14194314497082,1.4483973064333013,15.11272312081985,21.592426270673805,26.340036185241786,27.90579668581025,45.615168526661954,1.2659643427730418,15.188639054823723,22.10800848212788,26.980425495438883,29.72255721898575,42.771326686671316,0.6738863764503691,14.805479129591792,22.905583182596025,28.058103129136835,30.180849423201316
155,Wraith,Undead,16,Rank 0,16d2+2,32.86,32.21,31.55,2023-05-05 10:18:35,16,1.461286770566163,32.44826771390862,42.203332058760076,44.074306702250716,47.427732624155794,46.93931386301494,0.3796744110423722,32.71951744451634,42.550868919947526,45.27958376102264,48.71878725536433,50.11467149964896,0.7808152944828423,33.64248140894542,40.86565866818805,46.65772962959634,50.51245055273478,50.786757104904574
156,Balor,Demonic,5,Rank 3,5d8+3,37.0,42.18,39.8,2023-05-05 10:18:35,5,45.87760791312375,17.71421166141447,4.6788616473126465,1.389772126411101,4.849461413512863,6.7839903157555845,58.18058355877851,22.828527742037508,8.124621154490686,1.0304780519785923,2.9813046117610855,5.5888569129716785,51.70732394575275,20.527615774949744,6.213862761027816,0.09675008736049145,4.011109347122576,6.393845394322671
157,Steam Spirit,Fey,11,Rank 0,11d2+2,22.78,22.82,21.68,2023-05-05 10:18:35,11,1.3253531174902435,22.111504203247943,28.888628628121797,30.213646028177333,32.536155729737835,32.21510531681847,1.482538176451162,21.799288438969995,28.8030493802059,30.81034836145168,33.236590288149806,34.24194151280852,0.5552464316322447,23.140221419034262,28.101877302933968,32.08232896873851,34.73148799390842,34.91925860899391
158,Wight,Undead,2,Rank 2,2d6,14.31,14.09,9.98,2023-05-05 10:18:35,2,17.518449540159477,6.575098563736783,1.5440243436131738,0.78290496454492,2.122571957145245,2.858124615637896,18.24245146389295,6.268067355681174,1.3941262900562834,0.902850036366565,2.2531343037734035,3.1080567905471006,10.376167691127566,2.0527615774949752,1.2808166099261418,2.9121776295507513,3.9403250645262946,4.437708536059596
159,Red Demon,Demonic,6,Rank 1,6d4+2,22.47,23.03,24.67,2023-05-05 10:18:35,6,17.790316846311317,1.5942790495273034,9.043571155448587,11.82696079575847,14.000022065318287,14.609175666929309,19.94194644665404,0.9983621239754896,8.651587551210525,11.803227962341952,14.09447973104953,15.358379518979971,21.984288402439176,0.6946213418796144,7.183986232902567,11.285897690601168,13.893381689592214,14.981222896697622
160,Djinni,Elemental,5,Rank 0,5d2+2,9.49,10.82,9.46,2023-05-05 10:18:35,5,0.8665770383590038,10.951550856556826,13.709064626626054,14.133982525600896,15.111667835492774,14.898232645600633,1.482538176451162,9.448416802159798,12.79394365707154,13.793279613181342,14.937022338721142,15.424241469132838,0.9369783533794107,10.927326781210622,13.023749093011364,14.773738339946835,15.942193424740118,15.997274565795433
161,Goblin Mage,Devilkin,3,Rank 4,3d10+5,33.32,33.9,25.49,2023-05-05 10:18:35,3,46.421342525427434,22.215705448315088,10.240022919547107,4.317558739383821,1.2384778379125159,0.790482349835868,50.442457467057814,22.540340737178603,10.60603254157651,4.679693905774341,1.486839895891078,0.6586195015286495,33.81797797660138,13.985734182023842,4.749166538785546,0.7207881508356503,1.773539525051257,3.3266987670461026
162,Faerie Dragon,Dragon,6,Rank 3,6d8+1,45.34,46.89,47.14,2023-05-05 10:18:35,6,56.65034991939059,22.23654569732852,6.242938255128591,1.2322646187511745,5.468700332469119,7.863529644262776,63.08019143461101,23.55928764721545,7.264131721872215,0.5246929530716684,4.998069496187702,7.8752074682782744,60.97299877361583,23.99035500163319,7.063513383454071,0.41602537565010705,5.057143745489835,7.868861213012949
163,Djinni,Elemental,5,Rank 4,5d10+2,53.44,47.48,50.93,2023-05-05 10:18:35,5,73.81197362022576,34.84489635045293,15.667502430429776,6.226179126321731,1.283242097114172,1.9349120204937673,67.76284250413357,28.283496048295344,11.659965335016189,3.535768728807279,0.9607273173450057,3.926626742446994,71.01948889596174,32.06662403632301,13.271035468195125,5.287392274250783,0.36571879341411706,2.8708998874508227
164,Wight,Undead,3,Rank 1,3d4+3,12.99,10.74,12.99,2023-05-05 10:18:35,3,11.877202937508704,1.031592326164725,3.348728121862337,5.100463703928741,6.3453337418349065,6.786939876762434,8.56979384924208,1.2968415218650702,4.842754481248143,6.2679536556129065,7.342701639708248,7.9222517183874634,12.128664240966836,1.0263807887474876,3.1766788196683025,5.326092309194979,6.689114705348529,7.2832862635329025
165,Nightmare,Demonic,10,Rank 0,10d2+2,20.76,20.82,19.77,2023-05-05 10:18:35,10,1.2913697042212637,20.048319550918492,26.228361577221175,27.443366922864538,29.559332492827632,29.27144343198192,1.482538176451162,19.740809832834962,26.13486509301684,27.974170236739955,30.186662296578362,31.10565817219591,0.39908337273567634,20.973417531678457,25.50854070164787,29.13628880861159,31.550127737220024,31.725501181829767
166,Djinni,Elemental,17,Rank 1,17d4,68.55,69.47,67.81,2023-05-05 10:18:35,17,58.706346422163904,0.5731068478692887,22.358274586086864,31.246709975476254,37.84445080006769,39.951803837786684,64.12881599844232,1.5129817755092476,21.69900871556503,31.448488439511816,38.326157624084644,42.1924197812615,58.665255792144315,0.19698217157779827,21.678772224442966,32.98694228555909,40.18581021396627,43.10781209172299
167,Poltergeist,Undead,4,Rank 4,4d10+5,37.28,37.88,40.29,2023-05-05 10:18:35,4,49.751717025787535,22.17402495028823,8.87646895375885,2.445998942483538,1.0146565419042293,3.161929399343472,54.0222447711716,22.519755951117258,9.258599476546038,2.7794545622174893,0.8082309177664314,3.173918740699965,56.02783524189115,25.182615513814614,10.328961671137057,4.010291121092314,0.11404134418289641,2.440423167833059
168,Kobold Knight,Devilkin,9,Rank 2,9d6+1,53.92,54.38,54.14,2023-05-05 10:18:35,9,61.03421023108908,18.672863116032193,0.05347270454071482,8.375693348504235,13.45912059996493,15.951225925046172,65.77407177962593,18.917418390380952,0.25347750728296237,8.32890975957009,13.579804382471849,16.816751272364836,62.70814387246659,18.80661364432265,0.08876946801468347,8.639782801291764,14.101802077236819,17.04814420486233
169,Green Drake,Dragon,8,Rank 3,8d8,66.07,61.75,67.2,2023-05-05 10:18:35,8,85.0774751188928,35.50136419437593,12.078147138134213,0.9589427672236566,5.196384422325709,8.828036093502812,82.71478240565932,30.619869266258608,9.171883487212392,1.0635667967668958,6.957648230772355,10.741770441598204,88.8394290611591,36.49353915546622,12.174098470585115,1.5480013977678426,5.0335489846244075,9.115977591905589
170,Efreeti,Elemental,10,Rank 0,10d2+3,19.71,19.04,19.0,2023-05-05 10:18:35,10,0.4927594924002166,21.142432624123504,26.930190824318075,27.929787167108426,29.951019760842133,29.581147337701193,1.7356544504794102,21.57285579229514,27.32220710081597,28.8155697470711,30.86527127470301,31.663916606824955,1.7351450988507635,21.77171370070428,25.996772775728626,29.508776644949474,31.85292716832633,31.969226971613352
171,Prince of Fear,Devilkin,10,Rank 5,10d12+2,118.64,118.54,125.75,2023-05-05 10:18:35,10,167.6061942426121,81.94385912080199,39.1954924283448,17.900264988174982,6.953381595990751,0.4011402969316344,178.15769744816765,80.83645486292274,39.04887704301189,18.217717487731633,7.068208120466822,0.45789736772943973,183.49159420346822,88.90116427787581,41.68994658546725,22.131582483712105,10.126084871412385,1.8200302483839284
172,Spore Spirit,Fey,8,Rank 1,8d4,33.42,33.56,31.94,2023-05-05 10:18:35,8,29.599552957282064,1.4796576799534455,9.745400402545483,14.166410541883822,17.375993280109935,18.45835278086889,31.748012656685855,1.6056133127853276,9.632145276752503,14.388877019370804,17.704831991072226,19.582953178785164,27.658212875681173,0.06220489628772519,10.183126116541505,15.509039003886562,18.899403453206958,20.27671960199556
173,Skeletal Villager,Undead,11,Rank 0,11d2,22.28,22.88,22.49,2023-05-05 10:18:35,11,0.4757677857657297,22.63251042858366,29.222833031501274,30.445274715912518,32.72267347641141,32.36258336716099,1.5910165796061229,21.737534080785945,28.763026615898063,30.781986580204563,33.21371582821302,34.22312381276485,0.8502210984368713,22.300455319149957,27.588282523706162,31.690491114928527,34.412958722225156,34.662871739221565
174,Pit Fiend,Demonic,13,Rank 0,13d2+2,26.65,25.29,26.47,2023-05-05 10:18:35,13,1.1044609312418656,26.41501562452099,34.32279222707206,35.832957992632885,38.55321823742726,38.15257162360803,1.2836611040003976,27.49098178493336,35.15999844443383,37.20593003267661,39.91974499968073,40.99435954514748,0.8155181964598568,26.46818337042763,32.67350490569015,37.50517136529398,40.71275987329414,40.999742273594826
175,Djinni,Elemental,5,Rank 1,5d4+2,19.73,19.78,21.86,2023-05-05 10:18:35,5,16.53293055535904,0.28134336168128815,6.864558445414412,9.39022700078434,11.291784383618028,11.877882174585972,17.68197971425898,0.2264326466748524,6.817210853768047,9.557920280278504,11.521102988161125,12.614131595943935,20.578820872370052,1.9283517849195213,5.161310497425147,8.77523292359645,11.065942845885223,12.072339769280527
176,Kobold Mage,Devilkin,6,Rank 3,6d8+5,47.28,47.88,50.15,2023-05-05 10:18:35,6,59.9467410064817,24.25804985163111,7.539651340240952,0.3335453103386637,4.745011475375662,7.291314808933827,64.8700850866679,24.57823455725229,7.924507332951508,0.056723562494233236,4.620640907230736,7.5647154175576246,66.19578552115662,27.110967298734135,8.972056945769756,1.0400634391252677,3.8734732420742524,6.916114943858928
177,Gold Demon,Demonic,12,Rank 1,12d4+2,49.82,48.76,47.04,2023-05-05 10:18:35,12,43.8725865302539,1.8964626602220198,14.8253073339135,21.393225599221548,26.17963092310252,27.778965562515694,44.76542103528141,0.7822218703313103,15.502150708568438,22.330175768563628,27.159608764943705,29.869962535994542,39.97774307752159,0.9952783406036251,15.826328011760646,23.684421385847973,28.69122921235913,30.69045789274882
178,Pseudodragon,Dragon,10,Rank 2,10d6+4,59.57,60.31,62.95,2023-05-05 10:18:35,10,67.23618315267802,20.392183659640068,0.2874157869063481,9.464348180859597,15.081824996025002,17.824197164396086,72.87940718627601,20.903850245301257,0.20678428225715362,9.307391212595634,15.131455248183821,18.720475260116693,74.5244819956403,23.793372830055393,1.8704995045951103,8.247944947481779,14.569764834401118,18.057865333965758
179,Djinni,Elemental,14,Rank 0,14d2,28.33,28.15,28.52,2023-05-05 10:18:35,14,0.5607263189381763,28.83248451007873,37.21031827227072,38.76074460560561,41.65687354207549,41.1965185826775,0.27119600788740506,28.66431459043033,37.25452310987725,39.63558929284632,42.64180573215824,43.86092251846741,0.9022754514023963,28.489842499778742,35.17807203896157,40.383486464268564,43.839065687963206,44.14918592079832
180,Pit Lord,Devilkin,3,Rank 0,3d2+2,6.5,6.77,6.67,2023-05-05 10:18:35,3,0.8495853317245139,5.731068478692916,7.68670127772792,8.107004070731422,8.766334093657868,8.701204970208249,1.3921395071553582,5.382921555043111,7.490927386283285,8.144558181463829,8.856228405525577,9.167356204610671,1.1625472162300114,5.525868286893038,7.183986232902569,8.383395069786465,9.17442951650683,9.28373690175663
181,Red Dragon,Dragon,5,Rank 0,5d2,10.56,10.55,10.23,2023-05-05 10:18:35,5,0.9515355715314564,9.836597534338386,12.993867203393977,13.638297133847603,14.71251985761133,14.582629617867655,0.9943853622538291,9.726311413988027,12.974046096456801,13.92090762879337,15.03995740843668,15.50892111932938,0.39908337273567634,10.129030612184799,12.535517018930607,14.401250503608948,15.639393993633805,15.753548776011845
182,Magma Elemental,Elemental,9,Rank 1,9d4,36.32,35.58,35.82,2023-05-05 10:18:35,9,31.128806554386188,0.3334439842148609,11.817467703498227,16.529023156782696,20.02454528287465,21.142453297102623,31.78417212440417,0.4322805072883586,12.28698864250562,17.215601217000156,20.74713516266474,22.712963952716553,30.920285661520605,0.18661468886317925,11.527349489335279,17.502090803512655,21.306069061480503,22.846918839713386
183,Kobold Archer,Devilkin,10,Rank 2,10d6+1,59.56,59.49,58.4,2023-05-05 10:18:35,10,67.21919144604354,20.381763535133356,0.2940998749739363,9.4689807546143,15.085555350958474,17.827146725402933,71.39686900982484,20.059874016785894,0.34019349661660375,9.695002222972903,15.444072867319894,18.977650494046927,66.62957179586931,19.076168194902795,1.0145082058820936,10.449009434932929,16.359034200029328,19.498063182686955
184,Ice Spirit,Fey,9,Rank 0,9d2,17.93,17.55,18.82,2023-05-05 10:18:35,9,0.11894194644143243,18.82916498363291,24.10950565979531,25.048326291682745,26.884668005528614,26.566695988700236,0.8135880236622215,18.989465141595673,24.313829317010306,25.738316481758883,27.62091037366888,28.367682815841096,1.4228189810576264,17.811335303719023,22.306499176832514,25.725848229154312,27.9912513066848,28.227877834935434
185,Lich King,Undead,13,Rank 1,13d4,50.3,51.02,52.44,2023-05-05 10:18:35,13,41.28984712181137,1.7714211661414498,18.514923947222904,24.876921062758708,29.73092881976732,31.176859842407186,45.235494115619595,1.0086545170061627,17.996903017090204,25.04345284120451,30.110414096789068,32.92470250975122,45.87723641361418,0.4561692394433254,16.206768588966433,24.942172521534342,30.500160878708524,32.77953609089385
186,Quasit,Demonic,4,Rank 2,4d6+2,24.52,24.28,23.11,2023-05-05 10:18:35,4,28.070299360177938,8.877946079720664,0.3475725795146535,3.4651651685183453,5.774589437013778,6.925569244084397,29.433806722713307,8.522101429399036,0.1867729001032349,3.649215853795749,5.9931085034378855,7.4392640839331206,26.218042443635035,7.371280210095591,0.5643201895219144,4.300541383173784,6.641925183617676,7.878357023004519
187,Spore Archfey,Fey,8,Rank 4,8d10+1,77.55,79.61,81.87,2023-05-05 10:18:35,8,104.58395433528766,47.46366712808406,19.751480239726956,6.277137437623471,0.9139369587005021,5.441940057638719,115.00518707811999,49.00208321904445,21.085326329511542,7.378790087791664,0.14868398958910806,5.140368395264075,114.2940076612998,51.70263629781536,21.475870583266552,8.64462030565979,0.7353700469724739,4.472526506028679
188,Ghoul,Undead,2,Rank 3,2d8,13.3,12.49,15.24,2023-05-05 10:18:35,2,15.802287170075958,5.52266598855863,0.8689314487866349,1.2507949137699905,2.49933780542586,3.1560302773297715,15.34969404642727,4.621284470773148,0.3268525751806599,1.6591642029563576,2.8631199020876923,3.609862125045119,19.503030911082583,7.506057485385666,2.054379116911238,0.3676503319698622,1.8718510286572017,2.77277651753795
189,Green Dragon,Dragon,6,Rank 1,6d4,22.69,24.85,25.21,2023-05-05 10:18:35,6,18.164134392270107,1.3650363103795842,8.896521217961617,11.725044173154988,13.917954256781917,14.544285324778603,23.232458009021254,0.8748534076073903,7.437563700539503,10.942920597846062,13.400621112967027,14.787575950988476,22.921266755818586,1.2544654084691522,6.841589713417362,11.024672454727844,13.681028841803371,14.810298316849392
190,Dust Mephit,Elemental,9,Rank 4,9d10,87.33,91.71,92.56,2023-05-05 10:18:35,9,117.8035020969211,53.486499092964976,22.278065529275786,7.101735565960725,0.9960047672368733,6.096742601159476,133.26571827587208,57.33892157389133,25.154307367474853,9.316845139678005,0.6519221081983936,5.10900556185795,129.37241857031293,58.63848223389686,24.449647761758435,9.94590898065838,1.0067097969248826,4.887176875660495
191,Wight,Undead,7,Rank 0,7d2+5,14.11,14.3,13.6,2023-05-05 10:18:35,7,0.1869087729793921,14.473552939826293,18.6419216205071,19.405851458453675,20.84895372317184,20.614481876876425,0.5423920157748164,14.10057845202497,18.477176188784238,19.711437966746473,21.235123641316175,21.859894884069924,0.694058039540306,14.929175109054363,18.007520654407145,20.511018520423896,22.1790752135013,22.283500780213664
192,Wyvern,Dragon,6,Rank 1,6d4,23.4,22.76,23.89,2023-05-05 10:18:35,6,19.370545563318913,0.6252074704028651,8.421950965162765,11.396131436571029,13.653099056505445,14.334866493292235,19.45379363245671,1.2762567358037185,8.831689990595786,11.930855977953978,14.197414800765065,15.443059169176511,20.63087522533558,0.11404230986083135,7.678558983270089,11.663223031307078,14.200113580842764,15.2281139564784
193,Shadow Elemental,Elemental,17,Rank 2,17d6,104.72,102.48,100.25,2023-05-05 10:18:35,17,120.16534931911524,38.26269718865525,1.818071954384342,14.49069070471308,24.351757005701515,29.28324167600932,123.81001746753115,35.488171169767966,0.3201821144626898,15.844781790056153,25.74139224886298,31.83954847389926,114.95336279886308,33.435131754653,1.1096183501835388,17.2940781156876,27.428909506058787,32.839676220840445
194,Pit Fiend,Demonic,9,Rank 1,9d4+1,37.03,36.14,37.42,2023-05-05 10:18:35,9,32.335217725435,1.0732728241915837,11.342897450699374,16.200110420198733,19.75969008259818,20.933034465616252,32.79663722051716,0.14409350242945285,11.913442842299151,16.950891258693726,20.53364020325474,22.537332085642245,33.69651781968183,1.4721825454761959,10.512841283453184,16.728090104628734,20.67687543840245,22.34047564016307
195,Mud Elemental,Elemental,3,Rank 3,3d8,25.3,23.35,27.18,2023-05-05 10:18:35,3,32.793993804566234,13.858765593930144,4.879384289340332,0.6022345881114775,1.7532668187315732,3.1560302773297715,31.368338245643482,11.68186608981631,3.568696484115368,0.3072526301771026,2.5352526429937616,3.967398425874957,36.75037319365917,15.737838760794807,5.820740831248506,1.5383263890317922,1.108953760675065,2.7917681375210868
196,Night Hag,Demonic,2,Rank 2,2d6+1,10.58,11.53,9.36,2023-05-05 10:18:35,2,11.180542965494602,2.6883921227323135,0.9491405055977084,2.510854975049389,3.51399434733009,3.958310871193041,13.61403959594786,3.6332147398283317,0.3135116537447149,2.1129527029102335,3.2291112610762656,3.9109453257439304,9.300377729840092,1.409977649188467,1.6739385397054534,3.212102900368271,4.18413759346904,4.6339552758853415
197,Brass Faerie,Fey,13,Rank 1,13d4+3,50.01,50.16,51.48,2023-05-05 10:18:35,13,40.79708762941115,2.0736047768361665,18.708762501183,25.011265701645115,29.839109112837995,31.262397111605843,43.680637003731775,1.8938003176442333,18.570562638835856,25.449971705746524,30.438281355883003,33.19442287704391,44.211497118717446,0.5391091011602996,16.81547351249569,25.406572940864695,30.87767705255536,33.083402010624035
198,Pit Lord,Devilkin,4,Rank 3,4d8,30.22,30.42,31.49,2023-05-05 10:18:35,4,37.75557214183739,14.817417048547867,4.157502778040666,0.8245981283372538,3.6482871249350617,5.244319470179752,40.53476331223786,14.841630750233586,4.2824357809384415,0.7468602395074194,3.6522887699068023,5.513586112796975,40.75855837200443,16.05923072494806,4.749166538785546,0.24671272276925046,3.3465235827463844,5.2258607653597675
199,Sapphire Drake,Dragon,3,Rank 1,3d4,12.62,13.93,12.91,2023-05-05 10:18:35,3,11.248509792032563,0.6460477194162916,3.596039380363149,5.271868932852777,6.483356874373351,6.896073634015894,14.337228950314282,1.986431854920306,2.7148775122148683,4.760052285974507,6.126542853069137,6.92177733273204,11.989852633058776,0.9434409270305188,3.2274042299624073,5.3647923441391745,6.720574386502433,7.308608423510418
200,Steam Elemental,Elemental,12,Rank 0,12d2+1,23.93,23.97,24.92,2023-05-05 10:18:35,12,0.11894194644143243,25.081239687661544,32.130411340902704,33.38695905014934,35.83751984586005,35.415379009251,0.054239201577483576,24.732620452712418,32.03822282842263,34.04831838716423,36.61057312882571,37.644808937373206,1.5963334909427054,23.928150105345463,29.851903958080577,34.384981047918174,37.38983105141318,37.69203512653186
201,Kobold Villager,Devilkin,5,Rank 0,5d2+3,9.8,10.23,9.62,2023-05-05 10:18:35,5,0.33983413268980434,10.62852699684868,13.50185789653078,13.990372739205084,14.996026832555161,14.806796254388276,0.41583387876069244,10.055667990969633,13.187500839431927,14.072170462111329,15.161954528099535,15.60928218622898,0.6593551375632914,10.761447057776687,12.922298272423157,14.696338270058444,15.879274062432314,15.946630245840403
202,Black Drake,Dragon,6,Rank 1,6d4,24.2,22.51,23.03,2023-05-05 10:18:35,6,20.729882094078135,0.20840249013428713,7.887223919755605,11.025525536194735,13.354670661827729,14.098901612744212,19.001800285977694,1.5335665615705976,8.998451508545102,12.049030066483633,14.292725050501673,15.521466252691827,19.13865044032392,1.0056458233182441,8.223857143931713,12.079248406957186,14.538305153247217,15.500327176236691
203,Banshee,Undead,15,Rank 3,15d8+1,119.9,119.31,121.75,2023-05-05 10:18:35,15,152.7554426440676,62.41654579521922,19.985423322092593,0.04632573754703407,11.22836834974901,17.726861651170026,161.4701030961625,61.04418306493439,19.551120364377834,0.326160484341847,11.700286257665947,19.034103594177957,159.19956281955754,64.0192057627852,20.131647210472778,0.8465632644042882,11.109199907471838,18.437697733628493
204,Quasit,Demonic,10,Rank 2,10d6+2,60.16,58.15,59.95,2023-05-05 10:18:35,10,68.23869384411294,21.006971005536215,0.10694540908142965,9.191026329332082,14.86173405495019,17.65017306499192,68.97418467269733,18.68069335067542,1.2340352328249409,10.328415337491856,15.954935805908113,19.39791246168902,69.319046699088,20.68312801566907,0.03170338143381359,9.69919625788913,15.749502877672464,19.00744633312259
205,Brass Faerie,Fey,5,Rank 2,5d6,29.32,30.3,30.54,2023-05-05 10:18:35,5,32.82797721783522,9.711556040257815,0.4545179885960855,4.947588770023519,7.714374002418923,9.049253169016579,36.70185973409583,10.601164821595418,0.20011382153917995,4.585154634950618,7.510447679244678,9.314761521619465,35.63988033039468,10.927326781210622,0.3423965194852057,4.576279132151181,7.652567440686796,9.324885411720093
206,Ghoul,Undead,11,Rank 2,11d6+2,65.48,66.03,64.68,2023-05-05 10:18:35,11,73.87994044676373,22.38242744042252,0.3475725795146511,10.432556095592663,16.607540163814818,19.620479817567887,79.60506818188371,22.674141846577385,0.020011382153918705,10.385138899986089,16.763166723674544,20.690061198021414,74.0559928189506,21.43995425383641,0.8369692698527221,11.28106018623314,17.82190937368579,21.30859762107931
207,Balor,Demonic,2,Rank 1,2d4+2,7.92,6.1,9.87,2023-05-05 10:18:35,2,6.660749000720188,0.08336099605371522,2.7271079315765143,3.7431195938005652,4.506268759633491,4.742894099015208,3.7967441104237056,1.9555546758282811,3.935571823603863,4.679693905774342,5.299249885355382,5.613947179696579,10.18530173025398,1.938719267634142,1.3505640490805364,2.9653901775990215,3.983582126112911,4.47252650602868
208,Shadow Spirit,Fey,10,Rank 2,10d6+1,57.32,60.73,62.23,2023-05-05 10:18:35,10,63.41304915991771,18.04765564562933,1.7913356021139846,10.506677275667924,15.921154856056075,18.48784839093739,73.63875600836074,21.336130752589607,0.4869436324120013,9.108858743865817,14.971334028626323,18.588751359810967,73.27517752446774,23.046914074602668,1.4139708119481647,8.596245261979545,14.852901964786243,18.2857647737634
209,Kobold Mage,Devilkin,4,Rank 1,4d4,16.89,15.56,14.43,2023-05-05 10:18:35,4,15.105627198061857,0.9273910810975816,4.752386616056131,6.999818943357245,8.620850251252481,9.17608429231114,13.668278797525344,0.45286529334970665,5.6298688459689155,7.771128061710118,9.317530014250758,10.17410315694732,11.156982985610409,1.6276947861955107,6.068027206432268,8.499495174619053,10.055300588816102,10.625811380564953
210,Gold Wyrmling,Dragon,14,Rank 4,14d10+3,142.36,144.57,135.93,2023-05-05 10:18:35,14,194.31715707203082,89.98819523998552,39.0083379624523,14.064493919280348,0.8803637642992632,7.562674421564047,210.755457596234,91.15972507268991,40.40298056876033,15.395720253643463,1.7422713651851842,7.348311867055357,187.27421051896292,82.86728933796634,32.927131957160675,11.576147952682641,1.6005112787047897,10.151020880986534
